Timestamp,ModelID,InputTokens,OutputTokens,RequestID
2026-06-01 00:50:09,gpt-4o,984,985,req_3009
2026-06-01 00:50:10,llama-3-70b,557,926,req_3010
2026-06-01 00:50:11,llama-3-70b,630,893,req_3011
2026-06-01 00:50:12,gpt-4o,576,744,req_3012
2026-06-01 00:50:13,llama-3-70b,713,151,req_3013
2026-06-01 00:50:14,llama-3-70b,1252,126,req_3014
2026-06-01 00:50:15,mistral-large,194,85,req_3015
2026-06-01 00:50:16,gpt-4o,1102,689,req_3016
2026-06-01 00:50:17,gpt-4o,1862,670,req_3017
2026-06-01 00:50:18,mistral-large,1163,666,req_3018
2026-06-01 00:50:19,llama-3-70b,1600,379,req_3019
2026-06-01 00:50:20,llama-3-70b,1923,574,req_3020
2026-06-01 00:50:21,gpt-4o,1642,67,req_3021
2026-06-01 00:50:22,llama-3-70b,857,508,req_3022
2026-06-01 00:50:23,mistral-large,608,672,req_3023
2026-06-01 00:50:24,mistral-large,815,453,req_3024
2026-06-01 00:50:25,gpt-4o,1664,432,req_3025
2026-06-01 00:50:26,mistral-large,1753,872,req_3026
2026-06-01 00:50:27,mistral-large,1367,431,req_3027
2026-06-01 00:50:28,gpt-4o,1958,425,req_3028
2026-06-01 00:50:29,mistral-large,1187,326,req_3029
2026-06-01 00:50:30,mistral-large,1580,917,req_3030
2026-06-01 00:50:31,mistral-large,88,684,req_3031
2026-06-01 00:50:32,llama-3-70b,588,170,req_3032
2026-06-01 00:50:33,gpt-4o,1888,601,req_3033
2026-06-01 00:50:34,gpt-4o,422,961,req_3034
2026-06-01 00:50:35,gpt-4o,555,653,req_3035
2026-06-01 00:50:36,llama-3-70b,1642,465,req_3036
2026-06-01 00:50:37,llama-3-70b,178,463,req_3037
2026-06-01 00:50:38,gpt-4o,690,193,req_3038
2026-06-01 00:50:39,llama-3-70b,1696,468,req_3039
2026-06-01 00:50:40,gpt-4o,592,916,req_3040
2026-06-01 00:50:41,llama-3-70b,524,383,req_3041
2026-06-01 00:50:42,mistral-large,1347,6,req_3042
2026-06-01 00:50:43,mistral-large,41,622,req_3043
2026-06-01 00:50:44,gpt-4o,296,368,req_3044
2026-06-01 00:50:45,llama-3-70b,603,76,req_3045
2026-06-01 00:50:46,llama-3-70b,1076,431,req_3046
2026-06-01 00:50:47,mistral-large,1936,642,req_3047
2026-06-01 00:50:48,mistral-large,626,174,req_3048
2026-06-01 00:50:49,llama-3-70b,1034,209,req_3049
2026-06-01 00:50:50,llama-3-70b,1606,829,req_3050
2026-06-01 00:50:51,llama-3-70b,279,341,req_3051
2026-06-01 00:50:52,llama-3-70b,1213,1003,req_3052
2026-06-01 00:50:53,llama-3-70b,1769,476,req_3053
2026-06-01 00:50:54,llama-3-70b,527,199,req_3054
2026-06-01 00:50:55,gpt-4o,1136,674,req_3055
2026-06-01 00:50:56,llama-3-70b,1043,1016,req_3056
2026-06-01 00:50:57,mistral-large,592,657,req_3057
2026-06-01 00:50:58,gpt-4o,1123,279,req_3058
2026-06-01 00:50:59,llama-3-70b,235,11,req_3059
2026-06-01 00:51:00,mistral-large,679,909,req_3060
2026-06-01 00:51:01,gpt-4o,1773,983,req_3061
2026-06-01 00:51:02,mistral-large,926,1009,req_3062
2026-06-01 00:51:03,llama-3-70b,135,570,req_3063
2026-06-01 00:51:04,llama-3-70b,965,620,req_3064
2026-06-01 00:51:05,llama-3-70b,1242,858,req_3065
2026-06-01 00:51:06,llama-3-70b,1130,854,req_3066
2026-06-01 00:51:07,gpt-4o,83,577,req_3067
2026-06-01 00:51:08,gpt-4o,1660,603,req_3068
2026-06-01 00:51:09,mistral-large,1224,774,req_3069
2026-06-01 00:51:10,llama-3-70b,2040,182,req_3070
2026-06-01 00:51:11,mistral-large,1715,246,req_3071
2026-06-01 00:51:12,gpt-4o,1852,207,req_3072
2026-06-01 00:51:13,llama-3-70b,1993,547,req_3073
2026-06-01 00:51:14,llama-3-70b,1749,805,req_3074
2026-06-01 00:51:15,gpt-4o,65,466,req_3075
2026-06-01 00:51:16,gpt-4o,729,84,req_3076
2026-06-01 00:51:17,gpt-4o,562,527,req_3077
2026-06-01 00:51:18,gpt-4o,41,421,req_3078
2026-06-01 00:51:19,gpt-4o,1560,770,req_3079
2026-06-01 00:51:20,llama-3-70b,583,388,req_3080
2026-06-01 00:51:21,gpt-4o,676,395,req_3081
2026-06-01 00:51:22,llama-3-70b,293,900,req_3082
2026-06-01 00:51:23,llama-3-70b,1754,803,req_3083
2026-06-01 00:51:24,gpt-4o,1865,692,req_3084
2026-06-01 00:51:25,gpt-4o,1527,130,req_3085
2026-06-01 00:51:26,llama-3-70b,196,498,req_3086
2026-06-01 00:51:27,gpt-4o,507,51,req_3087
2026-06-01 00:51:28,gpt-4o,1475,722,req_3088
2026-06-01 00:51:29,gpt-4o,139,480,req_3089
2026-06-01 00:51:30,mistral-large,648,953,req_3090
2026-06-01 00:51:31,llama-3-70b,1325,623,req_3091
2026-06-01 00:51:32,mistral-large,123,468,req_3092
2026-06-01 00:51:33,gpt-4o,1232,791,req_3093
2026-06-01 00:51:34,mistral-large,22,853,req_3094
2026-06-01 00:51:35,gpt-4o,1304,127,req_3095
2026-06-01 00:51:36,mistral-large,1634,478,req_3096
2026-06-01 00:51:37,gpt-4o,1248,138,req_3097
2026-06-01 00:51:38,mistral-large,453,623,req_3098
2026-06-01 00:51:39,mistral-large,1823,821,req_3099
2026-06-01 00:51:40,mistral-large,1545,845,req_3100
2026-06-01 00:51:41,llama-3-70b,456,566,req_3101
2026-06-01 00:51:42,mistral-large,995,853,req_3102
2026-06-01 00:51:43,llama-3-70b,1002,611,req_3103
2026-06-01 00:51:44,gpt-4o,724,784,req_3104
2026-06-01 00:51:45,mistral-large,83,27,req_3105
2026-06-01 00:51:46,gpt-4o,546,570,req_3106
2026-06-01 00:51:47,gpt-4o,110,890,req_3107
2026-06-01 00:51:48,mistral-large,185,770,req_3108
2026-06-01 00:51:49,llama-3-70b,436,969,req_3109
2026-06-01 00:51:50,mistral-large,1150,239,req_3110
2026-06-01 00:51:51,gpt-4o,1199,1000,req_3111
2026-06-01 00:51:52,gpt-4o,50,63,req_3112
2026-06-01 00:51:53,mistral-large,438,168,req_3113
2026-06-01 00:51:54,llama-3-70b,353,775,req_3114
2026-06-01 00:51:55,llama-3-70b,1457,830,req_3115
2026-06-01 00:51:56,gpt-4o,375,220,req_3116
2026-06-01 00:51:57,gpt-4o,1153,187,req_3117
2026-06-01 00:51:58,llama-3-70b,618,573,req_3118
2026-06-01 00:51:59,mistral-large,666,661,req_3119
2026-06-01 00:52:00,gpt-4o,737,939,req_3120
2026-06-01 00:52:01,llama-3-70b,238,94,req_3121
2026-06-01 00:52:02,gpt-4o,834,968,req_3122
2026-06-01 00:52:03,mistral-large,1163,315,req_3123
2026-06-01 00:52:04,llama-3-70b,1385,561,req_3124
2026-06-01 00:52:05,gpt-4o,898,976,req_3125
2026-06-01 00:52:06,mistral-large,1351,261,req_3126
2026-06-01 00:52:07,gpt-4o,993,537,req_3127
2026-06-01 00:52:08,mistral-large,1682,983,req_3128
2026-06-01 00:52:09,mistral-large,845,537,req_3129
2026-06-01 00:52:10,llama-3-70b,1370,56,req_3130
2026-06-01 00:52:11,mistral-large,1306,342,req_3131
2026-06-01 00:52:12,gpt-4o,126,175,req_3132
2026-06-01 00:52:13,mistral-large,827,952,req_3133
2026-06-01 00:52:14,mistral-large,377,71,req_3134
2026-06-01 00:52:15,llama-3-70b,1127,629,req_3135
2026-06-01 00:52:16,mistral-large,177,304,req_3136
2026-06-01 00:52:17,mistral-large,963,676,req_3137
2026-06-01 00:52:18,gpt-4o,1748,782,req_3138
2026-06-01 00:52:19,llama-3-70b,1374,836,req_3139
2026-06-01 00:52:20,llama-3-70b,670,236,req_3140
2026-06-01 00:52:21,llama-3-70b,1947,979,req_3141
2026-06-01 00:52:22,mistral-large,704,841,req_3142
2026-06-01 00:52:23,llama-3-70b,934,72,req_3143
2026-06-01 00:52:24,mistral-large,161,510,req_3144
2026-06-01 00:52:25,mistral-large,595,32,req_3145
2026-06-01 00:52:26,gpt-4o,1910,953,req_3146
2026-06-01 00:52:27,gpt-4o,922,632,req_3147
2026-06-01 00:52:28,gpt-4o,283,55,req_3148
2026-06-01 00:52:29,gpt-4o,1587,697,req_3149
2026-06-01 00:52:30,gpt-4o,505,264,req_3150
2026-06-01 00:52:31,mistral-large,1757,595,req_3151
2026-06-01 00:52:32,mistral-large,110,789,req_3152
2026-06-01 00:52:33,llama-3-70b,566,624,req_3153
2026-06-01 00:52:34,mistral-large,1115,967,req_3154
2026-06-01 00:52:35,mistral-large,1562,590,req_3155
2026-06-01 00:52:36,gpt-4o,82,691,req_3156
2026-06-01 00:52:37,mistral-large,1047,1006,req_3157
2026-06-01 00:52:38,gpt-4o,1466,188,req_3158
2026-06-01 00:52:39,llama-3-70b,166,27,req_3159
2026-06-01 00:52:40,llama-3-70b,744,790,req_3160
2026-06-01 00:52:41,mistral-large,141,133,req_3161
2026-06-01 00:52:42,llama-3-70b,1371,295,req_3162
2026-06-01 00:52:43,mistral-large,1028,836,req_3163
2026-06-01 00:52:44,llama-3-70b,1437,505,req_3164
2026-06-01 00:52:45,gpt-4o,1409,190,req_3165
2026-06-01 00:52:46,gpt-4o,1921,483,req_3166
2026-06-01 00:52:47,gpt-4o,568,575,req_3167
2026-06-01 00:52:48,gpt-4o,116,496,req_3168
2026-06-01 00:52:49,mistral-large,1653,517,req_3169
2026-06-01 00:52:50,llama-3-70b,274,647,req_3170
2026-06-01 00:52:51,mistral-large,1238,71,req_3171
2026-06-01 00:52:52,gpt-4o,1112,809,req_3172
2026-06-01 00:52:53,mistral-large,164,471,req_3173
2026-06-01 00:52:54,llama-3-70b,1816,289,req_3174
2026-06-01 00:52:55,mistral-large,997,605,req_3175
2026-06-01 00:52:56,llama-3-70b,1006,421,req_3176
2026-06-01 00:52:57,mistral-large,256,104,req_3177
2026-06-01 00:52:58,llama-3-70b,540,193,req_3178
2026-06-01 00:52:59,llama-3-70b,867,993,req_3179
2026-06-01 00:53:00,gpt-4o,1981,894,req_3180
2026-06-01 00:53:01,llama-3-70b,547,862,req_3181
2026-06-01 00:53:02,gpt-4o,738,392,req_3182
2026-06-01 00:53:03,gpt-4o,1187,245,req_3183
2026-06-01 00:53:04,gpt-4o,163,786,req_3184
2026-06-01 00:53:05,mistral-large,1719,1014,req_3185
2026-06-01 00:53:06,mistral-large,101,735,req_3186
2026-06-01 00:53:07,mistral-large,1466,421,req_3187
2026-06-01 00:53:08,mistral-large,347,922,req_3188
2026-06-01 00:53:09,llama-3-70b,1513,180,req_3189
2026-06-01 00:53:10,llama-3-70b,1726,391,req_3190
2026-06-01 00:53:11,mistral-large,1164,475,req_3191
2026-06-01 00:53:12,llama-3-70b,459,857,req_3192
2026-06-01 00:53:13,llama-3-70b,2026,237,req_3193
2026-06-01 00:53:14,gpt-4o,819,667,req_3194
2026-06-01 00:53:15,gpt-4o,796,456,req_3195
2026-06-01 00:53:16,gpt-4o,282,281,req_3196
2026-06-01 00:53:17,gpt-4o,2037,233,req_3197
2026-06-01 00:53:18,llama-3-70b,1962,175,req_3198
2026-06-01 00:53:19,mistral-large,597,739,req_3199
2026-06-01 00:53:20,llama-3-70b,186,217,req_3200
2026-06-01 00:53:21,llama-3-70b,1729,286,req_3201
2026-06-01 00:53:22,llama-3-70b,840,45,req_3202
2026-06-01 00:53:23,gpt-4o,652,126,req_3203
2026-06-01 00:53:24,gpt-4o,1908,231,req_3204
2026-06-01 00:53:25,gpt-4o,1082,298,req_3205
2026-06-01 00:53:26,mistral-large,576,604,req_3206
2026-06-01 00:53:27,llama-3-70b,675,271,req_3207
2026-06-01 00:53:28,mistral-large,1388,1005,req_3208
2026-06-01 00:53:29,gpt-4o,1745,545,req_3209
2026-06-01 00:53:30,mistral-large,1341,1011,req_3210
2026-06-01 00:53:31,llama-3-70b,877,763,req_3211
2026-06-01 00:53:32,llama-3-70b,1918,832,req_3212
2026-06-01 00:53:33,gpt-4o,1663,455,req_3213
2026-06-01 00:53:34,gpt-4o,1808,453,req_3214
2026-06-01 00:53:35,mistral-large,1079,760,req_3215
2026-06-01 00:53:36,gpt-4o,311,65,req_3216
2026-06-01 00:53:37,gpt-4o,877,506,req_3217
2026-06-01 00:53:38,llama-3-70b,921,151,req_3218
2026-06-01 00:53:39,gpt-4o,417,690,req_3219
2026-06-01 00:53:40,gpt-4o,1222,949,req_3220
2026-06-01 00:53:41,llama-3-70b,831,794,req_3221
2026-06-01 00:53:42,llama-3-70b,1863,338,req_3222
2026-06-01 00:53:43,mistral-large,1162,885,req_3223
2026-06-01 00:53:44,gpt-4o,570,957,req_3224
2026-06-01 00:53:45,llama-3-70b,1570,895,req_3225
2026-06-01 00:53:46,mistral-large,1299,146,req_3226
2026-06-01 00:53:47,mistral-large,1151,48,req_3227
2026-06-01 00:53:48,gpt-4o,473,148,req_3228
2026-06-01 00:53:49,gpt-4o,153,869,req_3229
2026-06-01 00:53:50,mistral-large,451,337,req_3230
2026-06-01 00:53:51,llama-3-70b,1233,1002,req_3231
2026-06-01 00:53:52,mistral-large,1190,501,req_3232
2026-06-01 00:53:53,gpt-4o,496,400,req_3233
2026-06-01 00:53:54,llama-3-70b,869,59,req_3234
2026-06-01 00:53:55,llama-3-70b,1167,311,req_3235
2026-06-01 00:53:56,mistral-large,1945,874,req_3236
2026-06-01 00:53:57,gpt-4o,157,427,req_3237
2026-06-01 00:53:58,mistral-large,1369,421,req_3238
2026-06-01 00:53:59,mistral-large,1104,677,req_3239
2026-06-01 00:54:00,mistral-large,1266,801,req_3240
2026-06-01 00:54:01,llama-3-70b,1367,329,req_3241
2026-06-01 00:54:02,llama-3-70b,820,714,req_3242
2026-06-01 00:54:03,gpt-4o,675,675,req_3243
2026-06-01 00:54:04,gpt-4o,99,84,req_3244
2026-06-01 00:54:05,mistral-large,1367,35,req_3245
2026-06-01 00:54:06,mistral-large,208,989,req_3246
2026-06-01 00:54:07,mistral-large,1194,116,req_3247
2026-06-01 00:54:08,gpt-4o,547,562,req_3248
2026-06-01 00:54:09,llama-3-70b,1154,869,req_3249
2026-06-01 00:54:10,llama-3-70b,310,721,req_3250
2026-06-01 00:54:11,mistral-large,733,568,req_3251
2026-06-01 00:54:12,mistral-large,1608,654,req_3252
2026-06-01 00:54:13,mistral-large,972,476,req_3253
2026-06-01 00:54:14,mistral-large,1469,78,req_3254
2026-06-01 00:54:15,gpt-4o,77,557,req_3255
2026-06-01 00:54:16,llama-3-70b,1798,483,req_3256
2026-06-01 00:54:17,mistral-large,1955,593,req_3257
2026-06-01 00:54:18,gpt-4o,468,391,req_3258
2026-06-01 00:54:19,mistral-large,1547,703,req_3259
2026-06-01 00:54:20,mistral-large,407,886,req_3260
2026-06-01 00:54:21,llama-3-70b,629,568,req_3261
2026-06-01 00:54:22,mistral-large,1319,934,req_3262
2026-06-01 00:54:23,llama-3-70b,1594,437,req_3263
2026-06-01 00:54:24,llama-3-70b,1173,416,req_3264
2026-06-01 00:54:25,llama-3-70b,739,471,req_3265
2026-06-01 00:54:26,gpt-4o,565,603,req_3266
2026-06-01 00:54:27,gpt-4o,1962,625,req_3267
2026-06-01 00:54:28,llama-3-70b,790,996,req_3268
2026-06-01 00:54:29,mistral-large,1623,913,req_3269
2026-06-01 00:54:30,llama-3-70b,1761,741,req_3270
2026-06-01 00:54:31,mistral-large,903,998,req_3271
2026-06-01 00:54:32,llama-3-70b,619,997,req_3272
2026-06-01 00:54:33,mistral-large,757,252,req_3273
2026-06-01 00:54:34,gpt-4o,291,585,req_3274
2026-06-01 00:54:35,mistral-large,670,124,req_3275
2026-06-01 00:54:36,llama-3-70b,933,71,req_3276
2026-06-01 00:54:37,gpt-4o,1849,577,req_3277
2026-06-01 00:54:38,mistral-large,1005,960,req_3278
2026-06-01 00:54:39,mistral-large,1969,331,req_3279
2026-06-01 00:54:40,mistral-large,1611,924,req_3280
2026-06-01 00:54:41,mistral-large,755,707,req_3281
2026-06-01 00:54:42,mistral-large,1490,474,req_3282
2026-06-01 00:54:43,gpt-4o,96,497,req_3283
2026-06-01 00:54:44,gpt-4o,1112,705,req_3284
2026-06-01 00:54:45,gpt-4o,1238,667,req_3285
2026-06-01 00:54:46,gpt-4o,800,290,req_3286
2026-06-01 00:54:47,llama-3-70b,1370,960,req_3287
2026-06-01 00:54:48,gpt-4o,1287,918,req_3288
2026-06-01 00:54:49,mistral-large,313,612,req_3289
2026-06-01 00:54:50,mistral-large,1413,316,req_3290
2026-06-01 00:54:51,gpt-4o,139,313,req_3291
2026-06-01 00:54:52,mistral-large,605,779,req_3292
2026-06-01 00:54:53,gpt-4o,1309,101,req_3293
2026-06-01 00:54:54,mistral-large,1732,969,req_3294
2026-06-01 00:54:55,llama-3-70b,567,117,req_3295
2026-06-01 00:54:56,llama-3-70b,908,992,req_3296
2026-06-01 00:54:57,gpt-4o,1216,641,req_3297
2026-06-01 00:54:58,gpt-4o,1301,460,req_3298
2026-06-01 00:54:59,gpt-4o,1841,467,req_3299
2026-06-01 00:55:00,mistral-large,1355,952,req_3300
2026-06-01 00:55:01,gpt-4o,1545,136,req_3301
2026-06-01 00:55:02,llama-3-70b,1645,934,req_3302
2026-06-01 00:55:03,mistral-large,87,969,req_3303
2026-06-01 00:55:04,gpt-4o,793,933,req_3304
2026-06-01 00:55:05,mistral-large,1372,125,req_3305
2026-06-01 00:55:06,mistral-large,683,201,req_3306
2026-06-01 00:55:07,gpt-4o,1589,810,req_3307
2026-06-01 00:55:08,mistral-large,1542,486,req_3308
2026-06-01 00:55:09,llama-3-70b,247,638,req_3309
2026-06-01 00:55:10,llama-3-70b,1167,798,req_3310
2026-06-01 00:55:11,mistral-large,2006,901,req_3311
2026-06-01 00:55:12,gpt-4o,1225,776,req_3312
2026-06-01 00:55:13,mistral-large,1389,43,req_3313
2026-06-01 00:55:14,llama-3-70b,287,570,req_3314
2026-06-01 00:55:15,mistral-large,1051,516,req_3315
2026-06-01 00:55:16,mistral-large,533,478,req_3316
2026-06-01 00:55:17,llama-3-70b,189,165,req_3317
2026-06-01 00:55:18,mistral-large,132,293,req_3318
2026-06-01 00:55:19,mistral-large,1279,204,req_3319
2026-06-01 00:55:20,gpt-4o,1767,792,req_3320
2026-06-01 00:55:21,gpt-4o,1406,532,req_3321
2026-06-01 00:55:22,llama-3-70b,1084,921,req_3322
2026-06-01 00:55:23,llama-3-70b,2033,689,req_3323
2026-06-01 00:55:24,llama-3-70b,1104,507,req_3324
2026-06-01 00:55:25,gpt-4o,489,252,req_3325
2026-06-01 00:55:26,llama-3-70b,1593,387,req_3326
2026-06-01 00:55:27,llama-3-70b,1052,222,req_3327
2026-06-01 00:55:28,llama-3-70b,1807,91,req_3328
2026-06-01 00:55:29,gpt-4o,93,86,req_3329
2026-06-01 00:55:30,mistral-large,1188,66,req_3330
2026-06-01 00:55:31,llama-3-70b,574,803,req_3331
2026-06-01 00:55:32,mistral-large,628,504,req_3332
2026-06-01 00:55:33,llama-3-70b,366,46,req_3333
2026-06-01 00:55:34,mistral-large,825,16,req_3334
2026-06-01 00:55:35,gpt-4o,656,837,req_3335
2026-06-01 00:55:36,gpt-4o,452,750,req_3336
2026-06-01 00:55:37,llama-3-70b,1102,845,req_3337
2026-06-01 00:55:38,mistral-large,532,647,req_3338
2026-06-01 00:55:39,gpt-4o,152,119,req_3339
2026-06-01 00:55:40,llama-3-70b,201,222,req_3340
2026-06-01 00:55:41,llama-3-70b,1420,653,req_3341
2026-06-01 00:55:42,gpt-4o,387,110,req_3342
2026-06-01 00:55:43,gpt-4o,590,695,req_3343
2026-06-01 00:55:44,llama-3-70b,544,532,req_3344
2026-06-01 00:55:45,mistral-large,1726,476,req_3345
2026-06-01 00:55:46,mistral-large,1326,758,req_3346
2026-06-01 00:55:47,mistral-large,1042,850,req_3347
2026-06-01 00:55:48,llama-3-70b,1304,897,req_3348
2026-06-01 00:55:49,gpt-4o,1420,391,req_3349
2026-06-01 00:55:50,llama-3-70b,102,230,req_3350
2026-06-01 00:55:51,gpt-4o,1999,485,req_3351
2026-06-01 00:55:52,mistral-large,538,758,req_3352
2026-06-01 00:55:53,mistral-large,1187,412,req_3353
2026-06-01 00:55:54,gpt-4o,414,461,req_3354
2026-06-01 00:55:55,gpt-4o,849,657,req_3355
2026-06-01 00:55:56,llama-3-70b,1182,902,req_3356
2026-06-01 00:55:57,mistral-large,898,715,req_3357
2026-06-01 00:55:58,llama-3-70b,1300,628,req_3358
2026-06-01 00:55:59,llama-3-70b,431,643,req_3359
2026-06-01 00:56:00,llama-3-70b,1873,25,req_3360
2026-06-01 00:56:01,mistral-large,1651,663,req_3361
2026-06-01 00:56:02,llama-3-70b,481,605,req_3362
2026-06-01 00:56:03,llama-3-70b,902,819,req_3363
2026-06-01 00:56:04,llama-3-70b,556,922,req_3364
2026-06-01 00:56:05,llama-3-70b,640,207,req_3365
2026-06-01 00:56:06,llama-3-70b,1559,421,req_3366
2026-06-01 00:56:07,llama-3-70b,1536,420,req_3367
2026-06-01 00:56:08,mistral-large,1047,452,req_3368
2026-06-01 00:56:09,llama-3-70b,787,516,req_3369
2026-06-01 00:56:10,gpt-4o,1685,89,req_3370
2026-06-01 00:56:11,llama-3-70b,1839,171,req_3371
2026-06-01 00:56:12,llama-3-70b,373,388,req_3372
2026-06-01 00:56:13,mistral-large,128,472,req_3373
2026-06-01 00:56:14,mistral-large,1271,76,req_3374
2026-06-01 00:56:15,gpt-4o,555,814,req_3375
2026-06-01 00:56:16,gpt-4o,1202,1001,req_3376
2026-06-01 00:56:17,mistral-large,531,525,req_3377
2026-06-01 00:56:18,mistral-large,643,797,req_3378
2026-06-01 00:56:19,llama-3-70b,1946,477,req_3379
2026-06-01 00:56:20,mistral-large,1690,997,req_3380
2026-06-01 00:56:21,gpt-4o,972,262,req_3381
2026-06-01 00:56:22,llama-3-70b,967,279,req_3382
2026-06-01 00:56:23,gpt-4o,1768,754,req_3383
2026-06-01 00:56:24,llama-3-70b,892,24,req_3384
2026-06-01 00:56:25,mistral-large,1802,494,req_3385
2026-06-01 00:56:26,gpt-4o,789,749,req_3386
2026-06-01 00:56:27,llama-3-70b,880,494,req_3387
2026-06-01 00:56:28,llama-3-70b,525,737,req_3388
2026-06-01 00:56:29,mistral-large,947,330,req_3389
2026-06-01 00:56:30,mistral-large,1430,533,req_3390
2026-06-01 00:56:31,mistral-large,875,896,req_3391
2026-06-01 00:56:32,gpt-4o,115,93,req_3392
2026-06-01 00:56:33,llama-3-70b,1118,490,req_3393
2026-06-01 00:56:34,mistral-large,223,712,req_3394
2026-06-01 00:56:35,gpt-4o,1154,354,req_3395
2026-06-01 00:56:36,gpt-4o,1165,88,req_3396
2026-06-01 00:56:37,gpt-4o,859,391,req_3397
2026-06-01 00:56:38,mistral-large,206,91,req_3398
2026-06-01 00:56:39,mistral-large,28,311,req_3399
2026-06-01 00:56:40,llama-3-70b,651,854,req_3400
2026-06-01 00:56:41,llama-3-70b,1045,158,req_3401
2026-06-01 00:56:42,mistral-large,1114,444,req_3402
2026-06-01 00:56:43,gpt-4o,339,744,req_3403
2026-06-01 00:56:44,gpt-4o,875,964,req_3404
2026-06-01 00:56:45,gpt-4o,783,268,req_3405
2026-06-01 00:56:46,llama-3-70b,401,981,req_3406
2026-06-01 00:56:47,gpt-4o,646,739,req_3407
2026-06-01 00:56:48,llama-3-70b,316,425,req_3408
2026-06-01 00:56:49,llama-3-70b,1300,497,req_3409
2026-06-01 00:56:50,gpt-4o,1480,637,req_3410
2026-06-01 00:56:51,gpt-4o,1474,997,req_3411
2026-06-01 00:56:52,mistral-large,904,415,req_3412
2026-06-01 00:56:53,mistral-large,661,177,req_3413
2026-06-01 00:56:54,gpt-4o,850,8,req_3414
2026-06-01 00:56:55,llama-3-70b,1035,858,req_3415
2026-06-01 00:56:56,llama-3-70b,529,644,req_3416
2026-06-01 00:56:57,llama-3-70b,1795,990,req_3417
2026-06-01 00:56:58,llama-3-70b,1684,996,req_3418
2026-06-01 00:56:59,llama-3-70b,645,476,req_3419
2026-06-01 00:57:00,mistral-large,1342,114,req_3420
2026-06-01 00:57:01,gpt-4o,749,871,req_3421
2026-06-01 00:57:02,mistral-large,1555,41,req_3422
2026-06-01 00:57:03,llama-3-70b,478,996,req_3423
2026-06-01 00:57:04,llama-3-70b,221,587,req_3424
2026-06-01 00:57:05,llama-3-70b,1145,805,req_3425
2026-06-01 00:57:06,llama-3-70b,1041,35,req_3426
2026-06-01 00:57:07,gpt-4o,813,955,req_3427
2026-06-01 00:57:08,llama-3-70b,486,385,req_3428
2026-06-01 00:57:09,gpt-4o,883,272,req_3429
2026-06-01 00:57:10,llama-3-70b,469,15,req_3430
2026-06-01 00:57:11,gpt-4o,262,348,req_3431
2026-06-01 00:57:12,mistral-large,1559,844,req_3432
2026-06-01 00:57:13,llama-3-70b,761,548,req_3433
2026-06-01 00:57:14,gpt-4o,1471,573,req_3434
2026-06-01 00:57:15,mistral-large,1787,170,req_3435
2026-06-01 00:57:16,llama-3-70b,990,704,req_3436
2026-06-01 00:57:17,llama-3-70b,863,346,req_3437
2026-06-01 00:57:18,llama-3-70b,1694,486,req_3438
2026-06-01 00:57:19,gpt-4o,245,23,req_3439
2026-06-01 00:57:20,gpt-4o,1339,632,req_3440
2026-06-01 00:57:21,mistral-large,487,984,req_3441
2026-06-01 00:57:22,gpt-4o,688,188,req_3442
2026-06-01 00:57:23,gpt-4o,1053,786,req_3443
2026-06-01 00:57:24,llama-3-70b,225,549,req_3444
2026-06-01 00:57:25,llama-3-70b,864,14,req_3445
2026-06-01 00:57:26,llama-3-70b,144,596,req_3446
2026-06-01 00:57:27,llama-3-70b,914,196,req_3447
2026-06-01 00:57:28,llama-3-70b,1162,324,req_3448
2026-06-01 00:57:29,llama-3-70b,419,706,req_3449
2026-06-01 00:57:30,llama-3-70b,1455,584,req_3450
2026-06-01 00:57:31,mistral-large,1327,479,req_3451
2026-06-01 00:57:32,mistral-large,1279,864,req_3452
2026-06-01 00:57:33,mistral-large,1734,641,req_3453
2026-06-01 00:57:34,mistral-large,1589,431,req_3454
2026-06-01 00:57:35,llama-3-70b,95,852,req_3455
2026-06-01 00:57:36,mistral-large,565,63,req_3456
2026-06-01 00:57:37,llama-3-70b,1875,440,req_3457
2026-06-01 00:57:38,mistral-large,1408,101,req_3458
2026-06-01 00:57:39,gpt-4o,1479,500,req_3459
2026-06-01 00:57:40,mistral-large,387,791,req_3460
2026-06-01 00:57:41,mistral-large,1423,665,req_3461
2026-06-01 00:57:42,llama-3-70b,1690,282,req_3462
2026-06-01 00:57:43,mistral-large,1084,269,req_3463
2026-06-01 00:57:44,gpt-4o,251,13,req_3464
2026-06-01 00:57:45,llama-3-70b,1327,461,req_3465
2026-06-01 00:57:46,llama-3-70b,929,799,req_3466
2026-06-01 00:57:47,mistral-large,1596,277,req_3467
